,freq,pow
0,212.0,-111.5818
1,212.02666666666667,-110.6926
2,212.05333333333334,-110.7161
3,212.08,-110.5863
4,212.10666666666665,-110.6894
5,212.13333333333333,-110.4087
6,212.16,-110.4217
7,212.18666666666667,-111.1609
8,212.21333333333334,-111.4424
9,212.24,-111.03
10,212.26666666666668,-110.6648
11,212.29333333333332,-110.9472
12,212.32,-110.6859
13,212.34666666666666,-110.6666
14,212.37333333333333,-110.7971
15,212.4,-110.3131
16,212.42666666666668,-110.6529
17,212.45333333333335,-110.8889
18,212.48,-110.7985
19,212.50666666666666,-110.8577
20,212.53333333333333,-110.831
21,212.56,-110.4144
22,212.58666666666667,-111.5782
23,212.61333333333334,-110.7467
24,212.64,-110.1265
25,212.66666666666666,-110.3263
26,212.69333333333333,-110.4896
27,212.72,-110.958
28,212.74666666666667,-110.8465
29,212.77333333333334,-111.1429
30,212.8,-110.6722
31,212.82666666666665,-110.2143
32,212.85333333333332,-110.3521
33,212.88,-110.5131
34,212.90666666666667,-111.1519
35,212.93333333333334,-111.2034
36,212.96,-110.5623
37,212.98666666666668,-111.0642
38,213.01333333333332,-111.0953
39,213.04,-110.539
40,213.06666666666666,-110.178
41,213.09333333333333,-111.5063
42,213.12,-110.5042
43,213.14666666666668,-110.681
44,213.17333333333335,-110.5563
45,213.2,-110.698
46,213.22666666666666,-110.863
47,213.25333333333333,-110.5515
48,213.28,-110.8225
49,213.30666666666667,-110.5222
50,213.33333333333334,-110.3693
51,213.36,-110.874
52,213.38666666666666,-110.5219
53,213.41333333333333,-110.0016
54,213.44,-110.4461
55,213.46666666666667,-110.8559
56,213.49333333333334,-111.059
57,213.52,-110.5385
58,213.54666666666668,-110.2569
59,213.57333333333332,-110.3597
60,213.6,-110.945
61,213.62666666666667,-110.8424
62,213.65333333333334,-110.5634
63,213.68,-110.6563
64,213.70666666666668,-110.6249
65,213.73333333333332,-111.1604
66,213.76,-110.7793
67,213.78666666666666,-110.525
68,213.81333333333333,-110.9459
69,213.84,-110.649
70,213.86666666666667,-110.4206
71,213.89333333333335,-110.3163
72,213.92,-110.7976
73,213.94666666666666,-110.1912
74,213.97333333333333,-110.7566
75,214.0,-111.0542
76,214.02666666666667,-111.2104
77,214.05333333333334,-110.4692
78,214.08,-110.2008
79,214.10666666666665,-111.0187
80,214.13333333333333,-110.5751
81,214.16,-110.7234
82,214.18666666666667,-111.0128
83,214.21333333333334,-110.5282
84,214.24,-110.7296
85,214.26666666666668,-110.7626
86,214.29333333333332,-110.7495
87,214.32,-110.6635
88,214.34666666666666,-110.582
89,214.37333333333333,-110.4825
90,214.4,-110.7358
91,214.42666666666668,-110.5549
92,214.45333333333335,-111.0629
93,214.48,-110.6956
94,214.50666666666666,-110.5993
95,214.53333333333333,-110.9913
96,214.56,-110.7011
97,214.58666666666667,-110.9039
98,214.61333333333334,-110.3701
99,214.64,-110.6093
100,214.66666666666666,-110.7986
101,214.69333333333333,-110.7487
102,214.72,-110.9755
103,214.74666666666667,-110.97
104,214.77333333333334,-110.6655
105,214.8,-110.581
106,214.82666666666665,-110.9129
107,214.85333333333332,-110.8328
108,214.88,-110.627
109,214.90666666666667,-110.6503
110,214.93333333333334,-110.7649
111,214.96,-110.5264
112,214.98666666666668,-110.9337
113,215.01333333333332,-110.9201
114,215.04,-111.0223
115,215.06666666666666,-110.2779
116,215.09333333333333,-110.6914
117,215.12,-110.5536
118,215.14666666666668,-110.3898
119,215.17333333333335,-111.1691
120,215.2,-110.4232
121,215.22666666666666,-110.5024
122,215.25333333333333,-110.5472
123,215.28,-110.7209
124,215.30666666666667,-110.5192
125,215.33333333333334,-110.2711
126,215.36,-110.6651
127,215.38666666666666,-110.3557
128,215.41333333333333,-111.1264
129,215.44,-110.8666
130,215.46666666666667,-110.7085
131,215.49333333333334,-110.5738
132,215.52,-110.626
133,215.54666666666668,-110.6714
134,215.57333333333332,-110.6008
135,215.6,-111.13
136,215.62666666666667,-110.632
137,215.65333333333334,-110.6958
138,215.68,-110.4237
139,215.70666666666668,-110.9982
140,215.73333333333332,-110.8757
141,215.76,-110.3864
142,215.78666666666666,-110.2118
143,215.81333333333333,-110.364
144,215.84,-110.5042
145,215.86666666666667,-110.0894
146,215.89333333333335,-110.4255
147,215.92,-110.7973
148,215.94666666666666,-110.9991
149,215.97333333333333,-110.1855
150,216.0,-110.414
151,216.02666666666667,-110.758
152,216.05333333333334,-110.8531
153,216.08,-111.0137
154,216.10666666666665,-110.8059
155,216.13333333333333,-110.5996
156,216.16,-110.4637
157,216.18666666666667,-110.6325
158,216.21333333333334,-110.5816
159,216.24,-110.4531
160,216.26666666666668,-110.4787
161,216.29333333333332,-110.6586
162,216.32,-110.5294
163,216.34666666666666,-110.4041
164,216.37333333333333,-110.6644
165,216.4,-109.8355
166,216.42666666666668,-109.9079
167,216.45333333333335,-110.1698
168,216.48,-110.6496
169,216.50666666666666,-111.1098
170,216.53333333333333,-110.6865
171,216.56,-110.7833
172,216.58666666666667,-110.412
173,216.61333333333334,-110.7673
174,216.64,-110.3283
175,216.66666666666666,-110.4129
176,216.69333333333333,-108.0966
177,216.72,-110.4265
178,216.74666666666667,-110.3912
179,216.77333333333334,-110.2985
180,216.8,-110.5633
181,216.82666666666665,-110.9281
182,216.85333333333332,-110.5639
183,216.88,-110.3733
184,216.90666666666667,-110.4979
185,216.93333333333334,-110.83
186,216.96,-110.3197
187,216.98666666666668,-110.1292
188,217.01333333333332,-110.5243
189,217.04,-110.8559
190,217.06666666666666,-110.9709
191,217.09333333333333,-111.3746
192,217.12,-110.7954
193,217.14666666666668,-110.4905
194,217.17333333333335,-110.1657
195,217.2,-110.0188
196,217.22666666666666,-110.7413
197,217.25333333333333,-110.1655
198,217.28,-110.5973
199,217.30666666666667,-110.6971
200,217.33333333333334,-110.5686
201,217.36,-110.5712
202,217.38666666666666,-110.268
203,217.41333333333333,-110.5607
204,217.44,-110.7548
205,217.46666666666667,-110.5636
206,217.49333333333334,-110.8117
207,217.52,-110.3143
208,217.54666666666668,-110.1586
209,217.57333333333332,-110.9949
210,217.6,-110.4889
211,217.62666666666667,-110.6948
212,217.65333333333334,-110.9097
213,217.68,-110.5519
214,217.70666666666668,-110.6662
215,217.73333333333332,-110.6483
216,217.76,-110.3369
217,217.78666666666666,-110.5264
218,217.81333333333333,-110.5302
219,217.84,-110.1328
220,217.86666666666667,-110.4859
221,217.89333333333335,-110.6063
222,217.92,-110.6913
223,217.94666666666666,-109.9184
224,217.97333333333333,-109.9805
225,218.0,-110.5018
226,218.02666666666667,-110.4582
227,218.05333333333334,-110.5858
228,218.08,-110.2654
229,218.10666666666665,-110.5002
230,218.13333333333333,-110.397
231,218.16,-110.5197
232,218.18666666666667,-110.4049
233,218.21333333333334,-110.7653
234,218.24,-110.5866
235,218.26666666666668,-110.6108
236,218.29333333333332,-110.2999
237,218.32,-110.5983
238,218.34666666666666,-110.5018
239,218.37333333333333,-110.5918
240,218.4,-110.1173
241,218.42666666666668,-110.7428
242,218.45333333333335,-110.2981
243,218.48,-110.1596
244,218.50666666666666,-110.4568
245,218.53333333333333,-110.2063
246,218.56,-110.4419
247,218.58666666666667,-110.4645
248,218.61333333333334,-110.5229
249,218.64,-110.2217
250,218.66666666666666,-110.3671
251,218.69333333333333,-110.703
252,218.72,-110.5491
253,218.74666666666667,-110.4777
254,218.77333333333334,-110.0817
255,218.8,-110.3604
256,218.82666666666665,-110.4667
257,218.85333333333332,-110.1823
258,218.88,-110.2957
259,218.90666666666667,-109.9052
260,218.93333333333334,-109.8858
261,218.96,-109.7905
262,218.98666666666668,-109.824
263,219.01333333333332,-110.1733
264,219.04,-110.1674
265,219.06666666666666,-109.8035
266,219.09333333333333,-109.8638
267,219.12,-110.2686
268,219.14666666666668,-110.188
269,219.17333333333335,-110.0526
270,219.2,-110.3361
271,219.22666666666666,-109.7756
272,219.25333333333333,-110.5198
273,219.28,-110.3115
274,219.30666666666667,-109.5668
275,219.33333333333334,-109.9881
276,219.36,-109.9265
277,219.38666666666666,-110.3207
278,219.41333333333333,-110.1692
279,219.44,-110.073
280,219.46666666666667,-109.6693
281,219.49333333333334,-109.7675
282,219.52,-110.3919
283,219.54666666666668,-110.6231
284,219.57333333333332,-109.7476
285,219.6,-109.7558
286,219.62666666666667,-109.75
287,219.65333333333334,-110.0439
288,219.68,-109.8109
289,219.70666666666668,-109.8652
290,219.73333333333332,-110.2818
291,219.76,-110.0626
292,219.78666666666666,-109.683
293,219.81333333333333,-109.7416
294,219.84,-109.5013
295,219.86666666666667,-109.8056
296,219.89333333333335,-109.6737
297,219.92,-109.1331
298,219.94666666666666,-109.2034
299,219.97333333333333,-109.917
300,220.0,-108.8211
301,220.02666666666667,-109.6923
302,220.05333333333334,-109.6523
303,220.08,-110.0564
304,220.10666666666665,-110.2463
305,220.13333333333333,-110.0085
306,220.16,-109.8267
307,220.18666666666667,-109.57
308,220.21333333333334,-109.5942
309,220.24,-109.4417
310,220.26666666666668,-109.1793
311,220.29333333333332,-109.593
312,220.32,-108.9717
313,220.34666666666666,-108.9362
314,220.37333333333333,-109.7801
315,220.4,-109.4991
316,220.42666666666668,-109.0848
317,220.45333333333332,-109.693
318,220.48,-109.4766
319,220.50666666666666,-109.96
320,220.53333333333333,-109.7017
321,220.56,-109.6847
322,220.58666666666667,-109.4115
323,220.61333333333334,-109.0591
324,220.64,-109.3035
325,220.66666666666666,-108.6171
326,220.69333333333333,-109.2103
327,220.72,-108.9855
328,220.74666666666667,-109.0629
329,220.77333333333334,-109.4168
330,220.8,-109.0155
331,220.82666666666665,-108.2642
332,220.85333333333332,-108.4487
333,220.88,-108.3082
334,220.90666666666667,-109.0907
335,220.93333333333334,-109.0048
336,220.96,-108.9707
337,220.98666666666668,-108.62
338,221.01333333333332,-108.5914
339,221.04,-108.273
340,221.06666666666666,-108.3104
341,221.09333333333333,-108.3623
342,221.12,-108.1894
343,221.14666666666668,-108.3605
344,221.17333333333335,-109.0113
345,221.2,-108.6611
346,221.22666666666666,-108.0751
347,221.25333333333333,-107.6042
348,221.28,-107.6925
349,221.30666666666667,-107.5326
350,221.33333333333334,-108.1252
351,221.36,-107.7546
352,221.38666666666666,-107.4692
353,221.41333333333333,-107.8402
354,221.44,-107.3438
355,221.46666666666667,-107.4841
356,221.49333333333334,-107.481
357,221.52,-107.3126
358,221.54666666666668,-107.4351
359,221.57333333333332,-107.0423
360,221.6,-107.2322
361,221.62666666666667,-106.7219
362,221.65333333333334,-106.882
363,221.68,-106.7775
364,221.70666666666668,-106.4662
365,221.73333333333335,-106.2305
366,221.76,-106.8031
367,221.78666666666666,-106.3751
368,221.81333333333333,-106.2887
369,221.84,-105.7082
370,221.86666666666667,-105.3818
371,221.89333333333335,-106.132
372,221.92,-105.9028
373,221.94666666666666,-105.8937
374,221.97333333333333,-105.9394
375,222.0,-105.094
376,222.02666666666667,-105.0597
377,222.05333333333334,-104.8599
378,222.08,-104.928
379,222.10666666666665,-104.7202
380,222.13333333333333,-104.3757
381,222.16,-104.1952
382,222.18666666666667,-104.2605
383,222.21333333333334,-104.2106
384,222.24,-103.9806
385,222.26666666666668,-103.4896
386,222.29333333333332,-103.7038
387,222.32,-103.2527
388,222.34666666666666,-102.9917
389,222.37333333333333,-102.4863
390,222.4,-102.7627
391,222.42666666666668,-102.4115
392,222.45333333333332,-102.45
393,222.48,-102.0904
394,222.50666666666666,-101.837
395,222.53333333333333,-101.1066
396,222.56,-101.1627
397,222.58666666666667,-100.8765
398,222.61333333333334,-100.9984
399,222.64,-101.1943
400,222.66666666666666,-100.3771
401,222.69333333333333,-99.65075
402,222.72,-99.92129
403,222.74666666666667,-99.81991
404,222.77333333333334,-99.29015
405,222.8,-98.72801
406,222.82666666666665,-98.32273
407,222.85333333333332,-99.07818
408,222.88,-98.24927
409,222.90666666666667,-97.7046
410,222.93333333333334,-98.23167
411,222.96,-97.77455
412,222.98666666666668,-96.84582
413,223.01333333333332,-97.37809
414,223.04,-97.16389
415,223.06666666666666,-96.73044
416,223.09333333333333,-97.10116
417,223.12,-96.50452
418,223.14666666666668,-96.28342
419,223.17333333333335,-96.18597
420,223.2,-96.19537
421,223.22666666666666,-96.41285
422,223.25333333333333,-96.65765
423,223.28,-96.23059
