,freq,pow
0,212.0,-112.1253
1,212.02666666666667,-110.7484
2,212.05333333333334,-110.7344
3,212.08,-111.251
4,212.10666666666665,-110.6765
5,212.13333333333333,-110.5174
6,212.16,-110.373
7,212.18666666666667,-110.9542
8,212.21333333333334,-110.7658
9,212.24,-111.0342
10,212.26666666666668,-110.7225
11,212.29333333333332,-110.6993
12,212.32,-110.8618
13,212.34666666666666,-111.244
14,212.37333333333333,-111.0482
15,212.4,-111.2951
16,212.42666666666668,-110.7181
17,212.45333333333335,-111.1246
18,212.48,-110.6055
19,212.50666666666666,-111.1646
20,212.53333333333333,-110.9152
21,212.56,-110.7391
22,212.58666666666667,-110.9348
23,212.61333333333334,-111.0844
24,212.64,-111.1815
25,212.66666666666666,-111.0205
26,212.69333333333333,-110.8177
27,212.72,-111.078
28,212.74666666666667,-111.1068
29,212.77333333333334,-110.6652
30,212.8,-111.0376
31,212.82666666666665,-110.7742
32,212.85333333333332,-110.5877
33,212.88,-110.2339
34,212.90666666666667,-110.4775
35,212.93333333333334,-111.3775
36,212.96,-110.7052
37,212.98666666666668,-111.671
38,213.01333333333332,-110.8679
39,213.04,-111.2815
40,213.06666666666666,-111.0187
41,213.09333333333333,-111.5211
42,213.12,-110.6912
43,213.14666666666668,-110.5512
44,213.17333333333335,-110.7295
45,213.2,-111.2694
46,213.22666666666666,-110.7674
47,213.25333333333333,-110.8941
48,213.28,-110.4062
49,213.30666666666667,-111.132
50,213.33333333333334,-110.7233
51,213.36,-111.1393
52,213.38666666666666,-110.9188
53,213.41333333333333,-111.1402
54,213.44,-110.6768
55,213.46666666666667,-110.709
56,213.49333333333334,-111.0961
57,213.52,-111.1071
58,213.54666666666668,-110.9637
59,213.57333333333332,-110.9998
60,213.6,-111.1822
61,213.62666666666667,-111.0289
62,213.65333333333334,-111.0061
63,213.68,-110.9343
64,213.70666666666668,-111.1306
65,213.73333333333332,-110.6811
66,213.76,-110.7022
67,213.78666666666666,-111.3376
68,213.81333333333333,-110.2978
69,213.84,-111.0007
70,213.86666666666667,-110.1513
71,213.89333333333335,-110.4387
72,213.92,-110.3857
73,213.94666666666666,-110.3659
74,213.97333333333333,-110.711
75,214.0,-111.0707
76,214.02666666666667,-110.7683
77,214.05333333333334,-110.7447
78,214.08,-110.634
79,214.10666666666665,-111.0946
80,214.13333333333333,-111.4239
81,214.16,-110.9925
82,214.18666666666667,-110.3379
83,214.21333333333334,-110.4783
84,214.24,-111.1423
85,214.26666666666668,-110.5102
86,214.29333333333332,-110.6715
87,214.32,-110.6424
88,214.34666666666666,-110.6085
89,214.37333333333333,-110.6415
90,214.4,-110.3754
91,214.42666666666668,-111.1162
92,214.45333333333335,-110.63
93,214.48,-110.7397
94,214.50666666666666,-110.4744
95,214.53333333333333,-111.2276
96,214.56,-111.4957
97,214.58666666666667,-110.7459
98,214.61333333333334,-111.2434
99,214.64,-110.7667
100,214.66666666666666,-110.9513
101,214.69333333333333,-110.8131
102,214.72,-111.1013
103,214.74666666666667,-110.9559
104,214.77333333333334,-110.5128
105,214.8,-110.6124
106,214.82666666666665,-110.658
107,214.85333333333332,-110.7072
108,214.88,-110.7963
109,214.90666666666667,-110.5384
110,214.93333333333334,-110.7282
111,214.96,-111.0418
112,214.98666666666668,-111.09
113,215.01333333333332,-110.827
114,215.04,-110.8489
115,215.06666666666666,-110.3277
116,215.09333333333333,-110.8565
117,215.12,-110.8228
118,215.14666666666668,-110.3232
119,215.17333333333335,-110.8619
120,215.2,-110.6124
121,215.22666666666666,-111.0509
122,215.25333333333333,-110.7613
123,215.28,-110.7111
124,215.30666666666667,-110.7893
125,215.33333333333334,-110.298
126,215.36,-110.7241
127,215.38666666666666,-110.5489
128,215.41333333333333,-110.8503
129,215.44,-110.8948
130,215.46666666666667,-110.8138
131,215.49333333333334,-111.5211
132,215.52,-110.7489
133,215.54666666666668,-110.7416
134,215.57333333333332,-111.1905
135,215.6,-110.9901
136,215.62666666666667,-111.0186
137,215.65333333333334,-110.2537
138,215.68,-110.4698
139,215.70666666666668,-110.68
140,215.73333333333332,-111.0014
141,215.76,-110.561
142,215.78666666666666,-110.6314
143,215.81333333333333,-110.1165
144,215.84,-110.6192
145,215.86666666666667,-110.8201
146,215.89333333333335,-110.2107
147,215.92,-110.919
148,215.94666666666666,-110.9845
149,215.97333333333333,-110.6527
150,216.0,-110.4594
151,216.02666666666667,-110.8236
152,216.05333333333334,-110.9289
153,216.08,-111.06
154,216.10666666666665,-110.8755
155,216.13333333333333,-110.8922
156,216.16,-110.2836
157,216.18666666666667,-110.7967
158,216.21333333333334,-110.9119
159,216.24,-110.6361
160,216.26666666666668,-110.9791
161,216.29333333333332,-110.5306
162,216.32,-110.5983
163,216.34666666666666,-110.3044
164,216.37333333333333,-110.598
165,216.4,-110.8023
166,216.42666666666668,-110.8271
167,216.45333333333335,-110.6419
168,216.48,-110.4424
169,216.50666666666666,-110.6281
170,216.53333333333333,-110.8757
171,216.56,-110.46
172,216.58666666666667,-110.6023
173,216.61333333333334,-110.5384
174,216.64,-111.0318
175,216.66666666666666,-111.1589
176,216.69333333333333,-107.1105
177,216.72,-110.5864
178,216.74666666666667,-111.1181
179,216.77333333333334,-110.9201
180,216.8,-110.5652
181,216.82666666666665,-110.6442
182,216.85333333333332,-110.4528
183,216.88,-110.3894
184,216.90666666666667,-111.1275
