,freq,pow
0,212.0,-109.1645
1,212.02666666666667,-108.2964
2,212.05333333333334,-108.3375
3,212.08,-108.428
4,212.10666666666665,-108.3215
5,212.13333333333333,-107.9898
6,212.16,-108.6267
7,212.18666666666667,-108.2271
8,212.21333333333334,-108.56
9,212.24,-108.467
10,212.26666666666668,-108.5191
11,212.29333333333332,-108.8445
12,212.32,-108.5367
13,212.34666666666666,-108.623
14,212.37333333333333,-108.1571
15,212.4,-108.4024
16,212.42666666666668,-108.1078
17,212.45333333333335,-108.6148
18,212.48,-108.6088
19,212.50666666666666,-108.3592
20,212.53333333333333,-108.5457
21,212.56,-108.035
22,212.58666666666667,-108.6532
23,212.61333333333334,-108.9739
24,212.64,-108.6911
25,212.66666666666666,-108.3502
26,212.69333333333333,-108.0119
27,212.72,-108.7523
28,212.74666666666667,-108.8018
29,212.77333333333334,-108.6839
30,212.8,-108.6674
31,212.82666666666665,-107.827
32,212.85333333333332,-108.274
33,212.88,-108.3463
34,212.90666666666667,-108.1592
35,212.93333333333334,-108.4795
36,212.96,-108.8172
37,212.98666666666668,-108.9558
38,213.01333333333332,-108.4296
39,213.04,-108.3761
40,213.06666666666666,-108.2196
41,213.09333333333333,-108.9133
42,213.12,-108.5347
43,213.14666666666668,-108.7207
44,213.17333333333335,-108.3581
45,213.2,-109.0517
46,213.22666666666666,-108.4059
47,213.25333333333333,-107.9117
48,213.28,-108.7259
49,213.30666666666667,-108.7101
50,213.33333333333334,-108.5001
51,213.36,-108.6325
52,213.38666666666666,-107.9441
53,213.41333333333333,-108.692
54,213.44,-108.2269
55,213.46666666666667,-108.38
56,213.49333333333334,-108.5275
57,213.52,-108.2465
58,213.54666666666668,-108.2854
59,213.57333333333332,-108.6022
60,213.6,-108.6241
61,213.62666666666667,-108.2488
62,213.65333333333334,-108.6997
63,213.68,-108.5019
64,213.70666666666668,-108.4392
65,213.73333333333332,-109.2046
66,213.76,-108.7651
67,213.78666666666666,-108.8017
68,213.81333333333333,-108.5825
69,213.84,-108.4375
70,213.86666666666667,-108.916
71,213.89333333333335,-109.1696
