,freq,pow
0,212.0,-110.6652
1,212.02666666666667,-110.111
2,212.05333333333334,-110.0128
3,212.08,-110.3398
4,212.10666666666665,-109.7919
5,212.13333333333333,-109.6946
6,212.16,-109.9078
7,212.18666666666667,-110.0864
8,212.21333333333334,-109.5786
9,212.24,-109.4994
10,212.26666666666668,-109.4384
11,212.29333333333332,-109.8997
12,212.32,-109.6536
13,212.34666666666666,-109.8259
14,212.37333333333333,-109.4587
15,212.4,-109.7855
16,212.42666666666668,-109.8254
17,212.45333333333335,-110.0522
18,212.48,-110.3425
19,212.50666666666666,-109.7138
20,212.53333333333333,-110.0691
21,212.56,-109.8319
22,212.58666666666667,-109.9983
23,212.61333333333334,-109.3779
24,212.64,-109.5719
25,212.66666666666666,-109.6134
26,212.69333333333333,-109.5345
27,212.72,-109.7001
28,212.74666666666667,-110.0166
29,212.77333333333334,-109.7443
30,212.8,-109.4458
31,212.82666666666665,-109.3636
32,212.85333333333332,-109.4465
33,212.88,-109.9832
34,212.90666666666667,-109.9713
35,212.93333333333334,-109.4429
36,212.96,-110.0737
37,212.98666666666668,-110.6617
38,213.01333333333332,-110.2547
39,213.04,-110.0907
40,213.06666666666666,-110.2421
41,213.09333333333333,-110.2096
42,213.12,-109.9817
43,213.14666666666668,-109.637
44,213.17333333333335,-109.6213
45,213.2,-110.2452
46,213.22666666666666,-109.8341
47,213.25333333333333,-109.5213
48,213.28,-109.7428
49,213.30666666666667,-109.9887
50,213.33333333333334,-110.3309
51,213.36,-110.5218
52,213.38666666666666,-109.818
53,213.41333333333333,-109.7711
54,213.44,-109.7578
55,213.46666666666667,-110.0057
56,213.49333333333334,-109.8345
57,213.52,-109.541
58,213.54666666666668,-110.22
59,213.57333333333332,-110.1609
60,213.6,-110.245
61,213.62666666666667,-110.1698
62,213.65333333333334,-109.2128
63,213.68,-110.2442
64,213.70666666666668,-110.4204
65,213.73333333333332,-110.1377
66,213.76,-109.9143
67,213.78666666666666,-109.5977
68,213.81333333333333,-109.5153
69,213.84,-109.8051
70,213.86666666666667,-109.1647
71,213.89333333333335,-109.4946
72,213.92,-110.0658
73,213.94666666666666,-109.2223
74,213.97333333333333,-110.4383
75,214.0,-109.8357
76,214.02666666666667,-110.0333
77,214.05333333333334,-110.1283
78,214.08,-109.3932
79,214.10666666666665,-110.4504
80,214.13333333333333,-110.3992
81,214.16,-110.7
82,214.18666666666667,-110.7126
83,214.21333333333334,-109.6725
84,214.24,-109.9812
85,214.26666666666668,-109.9604
86,214.29333333333332,-109.8059
87,214.32,-109.6971
88,214.34666666666666,-110.098
89,214.37333333333333,-109.7443
90,214.4,-110.2726
91,214.42666666666668,-109.7127
92,214.45333333333335,-110.1616
93,214.48,-110.415
94,214.50666666666666,-110.4691
95,214.53333333333333,-110.3592
96,214.56,-110.2628
97,214.58666666666667,-109.5902
98,214.61333333333334,-109.7396
99,214.64,-109.7882
100,214.66666666666666,-109.9342
101,214.69333333333333,-110.2321
102,214.72,-109.7593
103,214.74666666666667,-110.0554
104,214.77333333333334,-109.6143
105,214.8,-109.8671
106,214.82666666666665,-110.3388
107,214.85333333333332,-110.1185
108,214.88,-109.9544
109,214.90666666666667,-110.3337
110,214.93333333333334,-110.4942
111,214.96,-109.7445
112,214.98666666666668,-109.6421
113,215.01333333333332,-109.7091
114,215.04,-109.8426
115,215.06666666666666,-109.8518
116,215.09333333333333,-110.2354
117,215.12,-109.884
118,215.14666666666668,-110.0837
119,215.17333333333335,-110.1065
120,215.2,-109.5468
121,215.22666666666666,-109.7372
122,215.25333333333333,-109.3735
123,215.28,-109.6361
124,215.30666666666667,-110.2652
125,215.33333333333334,-110.1007
126,215.36,-110.0075
127,215.38666666666666,-110.3645
128,215.41333333333333,-110.0339
129,215.44,-110.062
130,215.46666666666667,-109.6914
131,215.49333333333334,-111.2092
132,215.52,-110.4231
133,215.54666666666668,-110.465
134,215.57333333333332,-110.357
135,215.6,-110.1761
136,215.62666666666667,-109.9511
137,215.65333333333334,-110.2096
138,215.68,-110.2809
139,215.70666666666668,-110.1874
140,215.73333333333332,-110.2382
141,215.76,-109.3679
142,215.78666666666666,-110.3761
143,215.81333333333333,-110.2437
144,215.84,-109.8518
145,215.86666666666667,-110.1872
146,215.89333333333335,-110.1576
147,215.92,-109.6946
148,215.94666666666666,-109.9025
149,215.97333333333333,-109.833
150,216.0,-109.8653
151,216.02666666666667,-109.6158
