,freq,pow
0,212.0,-109.6342
1,212.02666666666667,-108.4677
2,212.05333333333334,-109.0285
3,212.08,-108.7485
4,212.10666666666665,-108.5197
5,212.13333333333333,-108.515
6,212.16,-108.5648
7,212.18666666666667,-108.9413
8,212.21333333333334,-108.6559
9,212.24,-108.9836
10,212.26666666666668,-108.6164
11,212.29333333333332,-109.4514
12,212.32,-109.0075
13,212.34666666666666,-108.6464
14,212.37333333333333,-108.7712
15,212.4,-108.7414
16,212.42666666666668,-108.7417
17,212.45333333333335,-108.783
18,212.48,-108.6884
19,212.50666666666666,-108.2797
20,212.53333333333333,-108.8309
21,212.56,-108.5972
22,212.58666666666667,-108.9985
23,212.61333333333334,-109.0287
24,212.64,-108.2699
25,212.66666666666666,-108.6947
26,212.69333333333333,-108.346
27,212.72,-108.8056
28,212.74666666666667,-109.4764
29,212.77333333333334,-108.6612
30,212.8,-108.7747
31,212.82666666666665,-108.5821
32,212.85333333333332,-108.5914
33,212.88,-109.2199
34,212.90666666666667,-108.6762
35,212.93333333333334,-109.0148
36,212.96,-108.577
37,212.98666666666668,-109.3238
38,213.01333333333332,-109.2524
39,213.04,-108.985
40,213.06666666666666,-108.8931
41,213.09333333333333,-108.5578
42,213.12,-108.4004
43,213.14666666666668,-108.8261
44,213.17333333333335,-108.7922
45,213.2,-108.8007
46,213.22666666666666,-108.7604
47,213.25333333333333,-108.6926
48,213.28,-108.6108
49,213.30666666666667,-108.8052
50,213.33333333333334,-108.8687
51,213.36,-108.5513
52,213.38666666666666,-108.9086
53,213.41333333333333,-109.0281
54,213.44,-108.9701
55,213.46666666666667,-108.7135
56,213.49333333333334,-108.3364
57,213.52,-108.2857
58,213.54666666666668,-108.9794
59,213.57333333333332,-109.6251
60,213.6,-109.0644
61,213.62666666666667,-109.001
62,213.65333333333334,-108.685
63,213.68,-108.7871
64,213.70666666666668,-109.1235
65,213.73333333333332,-108.7342
66,213.76,-108.5272
67,213.78666666666666,-108.7807
68,213.81333333333333,-108.398
69,213.84,-109.172
70,213.86666666666667,-108.2228
71,213.89333333333335,-108.8015
72,213.92,-108.3043
73,213.94666666666666,-108.8673
74,213.97333333333333,-109.0466
75,214.0,-108.8854
76,214.02666666666667,-109.0845
77,214.05333333333334,-109.5421
78,214.08,-108.7842
79,214.10666666666665,-109.2564
80,214.13333333333333,-109.0208
81,214.16,-109.0571
82,214.18666666666667,-108.6049
83,214.21333333333334,-109.101
84,214.24,-108.6439
85,214.26666666666668,-108.6955
86,214.29333333333332,-109.1989
87,214.32,-108.7255
88,214.34666666666666,-108.4578
89,214.37333333333333,-109.0072
90,214.4,-108.7463
91,214.42666666666668,-108.8462
92,214.45333333333335,-108.7586
93,214.48,-108.8816
94,214.50666666666666,-108.7187
95,214.53333333333333,-108.797
96,214.56,-108.8288
97,214.58666666666667,-108.478
98,214.61333333333334,-109.3995
99,214.64,-109.0423
100,214.66666666666666,-109.1803
101,214.69333333333333,-108.6057
102,214.72,-108.9664
103,214.74666666666667,-108.7776
104,214.77333333333334,-108.2045
105,214.8,-109.0067
106,214.82666666666665,-108.4825
107,214.85333333333332,-108.8311
108,214.88,-108.3698
109,214.90666666666667,-107.949
110,214.93333333333334,-108.8388
111,214.96,-108.9262
112,214.98666666666668,-109.1836
113,215.01333333333332,-109.1759
114,215.04,-108.8935
115,215.06666666666666,-108.7523
116,215.09333333333333,-108.7135
117,215.12,-109.0964
118,215.14666666666668,-109.0181
119,215.17333333333335,-108.7273
120,215.2,-108.6004
121,215.22666666666666,-108.9325
122,215.25333333333333,-108.2475
123,215.28,-109.3795
124,215.30666666666667,-108.9095
125,215.33333333333334,-108.8658
126,215.36,-109.1172
127,215.38666666666666,-108.959
128,215.41333333333333,-108.5566
129,215.44,-109.0605
130,215.46666666666667,-109.0506
131,215.49333333333334,-109.2573
132,215.52,-109.4631
133,215.54666666666668,-109.016
134,215.57333333333332,-109.1366
135,215.6,-109.0143
136,215.62666666666667,-109.1013
137,215.65333333333334,-108.8034
138,215.68,-108.9961
139,215.70666666666668,-108.9569
140,215.73333333333332,-108.7508
141,215.76,-108.4088
142,215.78666666666666,-108.8512
143,215.81333333333333,-108.7544
144,215.84,-109.3004
145,215.86666666666667,-108.9764
146,215.89333333333335,-108.6687
147,215.92,-108.7553
148,215.94666666666666,-108.8811
149,215.97333333333333,-108.9382
150,216.0,-108.4483
151,216.02666666666667,-108.9855
152,216.05333333333334,-108.8735
153,216.08,-109.2917
154,216.10666666666665,-109.3176
155,216.13333333333333,-108.7908
156,216.16,-108.6895
157,216.18666666666667,-109.1054
158,216.21333333333334,-109.2071
159,216.24,-108.8555
160,216.26666666666668,-108.8214
161,216.29333333333332,-108.6821
162,216.32,-109.0721
163,216.34666666666666,-108.8744
164,216.37333333333333,-109.5584
165,216.4,-109.1176
166,216.42666666666668,-108.4609
167,216.45333333333335,-108.6597
168,216.48,-108.8722
169,216.50666666666666,-109.4071
170,216.53333333333333,-109.3031
171,216.56,-109.2538
172,216.58666666666667,-108.9693
173,216.61333333333334,-109.195
174,216.64,-108.8539
175,216.66666666666666,-108.7446
176,216.69333333333333,-108.6597
177,216.72,-108.7577
178,216.74666666666667,-109.0423
179,216.77333333333334,-108.473
180,216.8,-109.2365
181,216.82666666666665,-109.461
182,216.85333333333332,-108.4956
183,216.88,-108.9955
184,216.90666666666667,-108.6562
185,216.93333333333334,-108.7025
186,216.96,-108.8577
187,216.98666666666668,-108.7287
188,217.01333333333332,-109.4677
189,217.04,-108.8114
190,217.06666666666666,-108.5795
191,217.09333333333333,-109.4606
192,217.12,-109.5668
193,217.14666666666668,-108.6039
194,217.17333333333335,-109.0268
195,217.2,-108.8336
196,217.22666666666666,-108.829
197,217.25333333333333,-109.3954
198,217.28,-108.8381
199,217.30666666666667,-108.8371
200,217.33333333333334,-108.78
201,217.36,-108.7198
202,217.38666666666666,-108.8514
203,217.41333333333333,-108.5928
204,217.44,-108.636
205,217.46666666666667,-109.4133
206,217.49333333333334,-108.5666
207,217.52,-108.4347
208,217.54666666666668,-108.5792
209,217.57333333333332,-109.2467
210,217.6,-108.8885
211,217.62666666666667,-109.1396
212,217.65333333333334,-109.1921
213,217.68,-109.1811
214,217.70666666666668,-109.0548
215,217.73333333333332,-109.3201
216,217.76,-108.7184
217,217.78666666666666,-108.3379
218,217.81333333333333,-108.4586
219,217.84,-108.5203
220,217.86666666666667,-109.351
221,217.89333333333335,-108.572
222,217.92,-108.3087
223,217.94666666666666,-108.728
224,217.97333333333333,-108.0366
225,218.0,-108.6056
226,218.02666666666667,-109.1763
227,218.05333333333334,-108.7447
228,218.08,-108.9009
229,218.10666666666665,-108.7015
230,218.13333333333333,-109.1037
231,218.16,-109.114
232,218.18666666666667,-108.825
233,218.21333333333334,-108.6731
234,218.24,-108.322
235,218.26666666666668,-108.9088
236,218.29333333333332,-109.1085
237,218.32,-108.4871
238,218.34666666666666,-108.4871
239,218.37333333333333,-108.9616
240,218.4,-108.6837
241,218.42666666666668,-108.6813
242,218.45333333333335,-108.883
243,218.48,-108.6367
244,218.50666666666666,-108.8206
245,218.53333333333333,-108.9916
246,218.56,-109.378
247,218.58666666666667,-109.1918
248,218.61333333333334,-108.6716
249,218.64,-108.8953
250,218.66666666666666,-108.8372
251,218.69333333333333,-109.0942
252,218.72,-108.8901
253,218.74666666666667,-109.2043
254,218.77333333333334,-108.9733
255,218.8,-108.5248
256,218.82666666666665,-108.6518
257,218.85333333333332,-109.1086
258,218.88,-108.6085
259,218.90666666666667,-108.8106
260,218.93333333333334,-109.1614
261,218.96,-108.918
262,218.98666666666668,-108.2773
263,219.01333333333332,-108.7216
264,219.04,-108.9071
265,219.06666666666666,-108.8955
266,219.09333333333333,-108.5955
267,219.12,-108.7285
268,219.14666666666668,-108.802
269,219.17333333333335,-108.9745
270,219.2,-108.8565
271,219.22666666666666,-108.3204
272,219.25333333333333,-109.0532
273,219.28,-108.7301
274,219.30666666666667,-108.7907
275,219.33333333333334,-108.1764
276,219.36,-108.7192
277,219.38666666666666,-109.3171
278,219.41333333333333,-109.2815
279,219.44,-109.1382
280,219.46666666666667,-108.2638
281,219.49333333333334,-108.3571
282,219.52,-108.7147
283,219.54666666666668,-108.9004
284,219.57333333333332,-108.4548
285,219.6,-108.8135
286,219.62666666666667,-108.6543
287,219.65333333333334,-108.5567
288,219.68,-108.6094
289,219.70666666666668,-108.9708
290,219.73333333333332,-108.7588
291,219.76,-108.6365
292,219.78666666666666,-109.134
293,219.81333333333333,-109.0165
294,219.84,-108.845
295,219.86666666666667,-108.6454
296,219.89333333333335,-108.3788
297,219.92,-108.5764
298,219.94666666666666,-108.5113
299,219.97333333333333,-108.4079
300,220.0,-108.3868
301,220.02666666666667,-108.2682
302,220.05333333333334,-108.6397
303,220.08,-108.6044
304,220.10666666666665,-108.9583
305,220.13333333333333,-108.9908
306,220.16,-108.5409
307,220.18666666666667,-108.4657
308,220.21333333333334,-108.5628
309,220.24,-108.5743
310,220.26666666666668,-108.4326
311,220.29333333333332,-108.036
312,220.32,-108.0314
313,220.34666666666666,-108.1041
314,220.37333333333333,-108.2066
315,220.4,-108.5914
316,220.42666666666668,-108.5556
317,220.45333333333332,-108.7088
318,220.48,-108.4901
319,220.50666666666666,-109.3566
320,220.53333333333333,-108.5534
321,220.56,-108.234
322,220.58666666666667,-108.462
323,220.61333333333334,-107.7852
324,220.64,-108.0515
325,220.66666666666666,-107.3272
326,220.69333333333333,-108.3478
327,220.72,-108.176
328,220.74666666666667,-107.8127
329,220.77333333333334,-108.4182
330,220.8,-108.2348
331,220.82666666666665,-108.1479
332,220.85333333333332,-107.9823
333,220.88,-107.7295
334,220.90666666666667,-108.0117
335,220.93333333333334,-108.2981
336,220.96,-107.3693
337,220.98666666666668,-108.2895
338,221.01333333333332,-107.9297
